,losses,betas,port,computing_time
0,242.9230194091797,4,892,15.062900499964599
1,2.299758195877075,4,892,15.062900499964599
2,3.6316440105438232,4,892,15.062900499964599
3,5.0995612144470215,4,892,15.062900499964599
4,5.887364864349365,4,892,15.062900499964599
5,5.582898139953613,4,892,15.062900499964599
6,4.669773101806641,4,892,15.062900499964599
7,3.8005897998809814,4,892,15.062900499964599
8,3.168884754180908,4,892,15.062900499964599
9,2.7403666973114014,4,892,15.062900499964599
10,2.4491126537323,4,892,15.062900499964599
11,2.2528910636901855,4,892,15.062900499964599
12,2.0792386531829834,4,892,15.062900499964599
13,1.9392518997192383,4,892,15.062900499964599
14,1.8236188888549805,4,892,15.062900499964599
15,1.7358732223510742,4,892,15.062900499964599
16,1.6667249202728271,4,892,15.062900499964599
17,1.61661958694458,4,892,15.062900499964599
18,1.6054197549819946,4,892,15.062900499964599
19,1.603598713874817,4,892,15.062900499964599
20,1.601938009262085,4,892,15.062900499964599
21,1.6002780199050903,4,892,15.062900499964599
22,1.598376750946045,4,892,15.062900499964599
23,1.5958590507507324,4,892,15.062900499964599
24,1.5920486450195312,4,892,15.062900499964599
25,1.586376428604126,4,892,15.062900499964599
26,1.5800951719284058,4,892,15.062900499964599
27,1.5745097398757935,4,892,15.062900499964599
28,1.567806601524353,4,892,15.062900499964599
29,1.5562800168991089,4,892,15.062900499964599
30,1.5314322710037231,4,892,15.062900499964599
31,1.4722161293029785,4,892,15.062900499964599
32,1.3941174745559692,4,892,15.062900499964599
33,1.3647165298461914,4,892,15.062900499964599
34,1.353697657585144,4,892,15.062900499964599
35,1.3447126150131226,4,892,15.062900499964599
36,1.336092233657837,4,892,15.062900499964599
37,1.3297957181930542,4,892,15.062900499964599
38,1.3249571323394775,4,892,15.062900499964599
39,1.3204139471054077,4,892,15.062900499964599
40,1.3165929317474365,4,892,15.062900499964599
41,1.314001441001892,4,892,15.062900499964599
42,1.3120369911193848,4,892,15.062900499964599
43,1.3100141286849976,4,892,15.062900499964599
44,1.3074755668640137,4,892,15.062900499964599
45,1.3046016693115234,4,892,15.062900499964599
46,1.3020929098129272,4,892,15.062900499964599
47,1.3001952171325684,4,892,15.062900499964599
48,1.2986953258514404,4,892,15.062900499964599
49,1.2974135875701904,4,892,15.062900499964599
50,1.2962558269500732,4,892,15.062900499964599
51,1.2951445579528809,4,892,15.062900499964599
52,1.2940030097961426,4,892,15.062900499964599
53,1.292764663696289,4,892,15.062900499964599
54,1.291383981704712,4,892,15.062900499964599
55,1.2898393869400024,4,892,15.062900499964599
56,1.2881633043289185,4,892,15.062900499964599
57,1.286439061164856,4,892,15.062900499964599
58,1.284761905670166,4,892,15.062900499964599
59,1.2832131385803223,4,892,15.062900499964599
60,1.2818046808242798,4,892,15.062900499964599
61,1.280502200126648,4,892,15.062900499964599
62,1.2792065143585205,4,892,15.062900499964599
63,1.2777966260910034,4,892,15.062900499964599
64,1.2761142253875732,4,892,15.062900499964599
65,1.2740492820739746,4,892,15.062900499964599
66,1.2716624736785889,4,892,15.062900499964599
67,1.2692755460739136,4,892,15.062900499964599
68,1.267154335975647,4,892,15.062900499964599
69,1.26530122756958,4,892,15.062900499964599
70,1.2635992765426636,4,892,15.062900499964599
71,1.2619212865829468,4,892,15.062900499964599
72,1.2601991891860962,4,892,15.062900499964599
73,1.2584686279296875,4,892,15.062900499964599
74,1.2568285465240479,4,892,15.062900499964599
75,1.2553097009658813,4,892,15.062900499964599
76,1.2537422180175781,4,892,15.062900499964599
77,1.2517874240875244,4,892,15.062900499964599
78,1.2490427494049072,4,892,15.062900499964599
79,1.2458932399749756,4,892,15.062900499964599
80,1.243710994720459,4,892,15.062900499964599
81,1.242527723312378,4,892,15.062900499964599
82,1.2411720752716064,8,892,15.062900499964599
83,1.2401671409606934,8,892,15.062900499964599
84,1.239139199256897,8,892,15.062900499964599
85,1.2380985021591187,8,892,15.062900499964599
86,1.2370753288269043,8,892,15.062900499964599
87,1.236093521118164,8,892,15.062900499964599
88,1.2351597547531128,8,892,15.062900499964599
89,1.2342894077301025,8,892,15.062900499964599
90,1.233529806137085,8,892,15.062900499964599
91,1.2329096794128418,8,892,15.062900499964599
92,1.2324087619781494,8,892,15.062900499964599
93,1.232016921043396,8,892,15.062900499964599
94,1.2316876649856567,8,892,15.062900499964599
95,1.231400728225708,8,892,15.062900499964599
96,1.2311440706253052,8,892,15.062900499964599
97,1.230907917022705,8,892,15.062900499964599
98,1.2306859493255615,8,892,15.062900499964599
99,1.2304719686508179,8,892,15.062900499964599
100,1.230269432067871,8,892,15.062900499964599
101,1.2300670146942139,8,892,15.062900499964599
102,1.2298648357391357,8,892,15.062900499964599
103,1.229663610458374,8,892,15.062900499964599
104,1.2294538021087646,8,892,15.062900499964599
105,1.229231834411621,8,892,15.062900499964599
106,1.2289985418319702,8,892,15.062900499964599
107,1.2287437915802002,8,892,15.062900499964599
108,1.2284632921218872,8,892,15.062900499964599
109,1.2281469106674194,8,892,15.062900499964599
110,1.227783441543579,8,892,15.062900499964599
111,1.2273634672164917,8,892,15.062900499964599
112,1.226867914199829,8,892,15.062900499964599
113,1.2262699604034424,8,892,15.062900499964599
114,1.2255499362945557,8,892,15.062900499964599
