,losses,betas,port,computing_time
0,242.9230194091797,4,892,585.2013984579826
1,120.92406463623047,4,892,585.2013984579826
2,56.6559944152832,4,892,585.2013984579826
3,27.438961029052734,4,892,585.2013984579826
4,14.81542682647705,4,892,585.2013984579826
5,9.1121187210083,4,892,585.2013984579826
6,6.2972412109375,4,892,585.2013984579826
7,4.7714033126831055,4,892,585.2013984579826
8,3.8721392154693604,4,892,585.2013984579826
9,3.3039872646331787,4,892,585.2013984579826
10,2.9242591857910156,4,892,585.2013984579826
11,2.658677816390991,4,892,585.2013984579826
12,2.465744733810425,4,892,585.2013984579826
13,2.3208537101745605,4,892,585.2013984579826
14,2.2086546421051025,4,892,585.2013984579826
15,2.119171142578125,4,892,585.2013984579826
16,2.045682430267334,4,892,585.2013984579826
17,1.983528733253479,4,892,585.2013984579826
18,1.9294853210449219,4,892,585.2013984579826
19,1.8812605142593384,4,892,585.2013984579826
20,1.8372751474380493,4,892,585.2013984579826
21,1.7965073585510254,4,892,585.2013984579826
22,1.758378505706787,4,892,585.2013984579826
23,1.7225700616836548,4,892,585.2013984579826
24,1.6890512704849243,4,892,585.2013984579826
25,1.6578805446624756,4,892,585.2013984579826
26,1.6291942596435547,4,892,585.2013984579826
27,1.6030577421188354,4,892,585.2013984579826
28,1.5795326232910156,4,892,585.2013984579826
29,1.5585054159164429,4,892,585.2013984579826
30,1.539844036102295,4,892,585.2013984579826
31,1.5233553647994995,4,892,585.2013984579826
32,1.5087769031524658,4,892,585.2013984579826
33,1.495877981185913,4,892,585.2013984579826
34,1.4843800067901611,4,892,585.2013984579826
35,1.474044680595398,4,892,585.2013984579826
36,1.4646693468093872,4,892,585.2013984579826
37,1.4560487270355225,4,892,585.2013984579826
38,1.4480217695236206,4,892,585.2013984579826
39,1.4404550790786743,4,892,585.2013984579826
40,1.4332587718963623,4,892,585.2013984579826
41,1.426326036453247,4,892,585.2013984579826
42,1.4196405410766602,4,892,585.2013984579826
43,1.4131735563278198,4,892,585.2013984579826
44,1.4069468975067139,4,892,585.2013984579826
45,1.4009983539581299,4,892,585.2013984579826
46,1.395365834236145,4,892,585.2013984579826
47,1.3900974988937378,4,892,585.2013984579826
48,1.3852239847183228,4,892,585.2013984579826
49,1.3807545900344849,4,892,585.2013984579826
50,1.3766576051712036,4,892,585.2013984579826
51,1.3729203939437866,4,892,585.2013984579826
52,1.3695085048675537,4,892,585.2013984579826
53,1.3663872480392456,4,892,585.2013984579826
54,1.3635226488113403,4,892,585.2013984579826
55,1.3608877658843994,4,892,585.2013984579826
56,1.3584520816802979,4,892,585.2013984579826
57,1.356191873550415,4,892,585.2013984579826
58,1.354073405265808,4,892,585.2013984579826
59,1.3520742654800415,4,892,585.2013984579826
60,1.3501830101013184,4,892,585.2013984579826
61,1.3483648300170898,4,892,585.2013984579826
62,1.346611499786377,4,892,585.2013984579826
63,1.3448832035064697,4,892,585.2013984579826
64,1.3431780338287354,4,892,585.2013984579826
65,1.341449499130249,4,892,585.2013984579826
66,1.3397071361541748,4,892,585.2013984579826
67,1.33791184425354,4,892,585.2013984579826
68,1.3360381126403809,4,892,585.2013984579826
69,1.3340785503387451,4,892,585.2013984579826
70,1.3320215940475464,4,892,585.2013984579826
71,1.329860806465149,4,892,585.2013984579826
72,1.3276346921920776,4,892,585.2013984579826
73,1.3253549337387085,4,892,585.2013984579826
74,1.3230855464935303,4,892,585.2013984579826
75,1.3208551406860352,4,892,585.2013984579826
76,1.3186975717544556,4,892,585.2013984579826
77,1.3166255950927734,4,892,585.2013984579826
